ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,71211.6
1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,79318.6
0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,82587.0
1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,88330.4
1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,94919.2
0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,74519.8
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,73530.2
0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,70690.4
0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,74843.2
0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,72936.8
0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,70093.0
1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,84697.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,58935.4
0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,79339.0
0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,83535.2
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,78177.0
0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,93509.0
0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,59463.0
0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,76409.4
1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,68649.6
0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,80993.8
0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,74536.4
0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,99740.0
0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,76123.6
0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,73352.0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,63309.4
1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,71009.8
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,78339.4
0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,63847.2
1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,65799.4
1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,86309.4
1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,76752.8
1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,80143.0
1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,82424.4
1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,82665.2
1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,85627.2
1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,63261.4
1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,94514.8
1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,95118.4
0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,68186.4
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,67704.0
1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,89007.6
0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,70044.2
0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,71526.4
1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,90589.8
0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,71759.4
1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,98368.0
1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,87069.2
1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,75236.4
0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,79549.2
0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,80020.0
1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,76817.2
0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,69953.4
1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,91111.6
1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,85482.6
0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,74674.2
0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,72278.0
0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,92891.8
1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,89032.4
0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,86943.8
0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,70528.0
1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,89025.0
0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,97160.6
1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,89686.6
1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,77265.4
1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,92751.2
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,60009.8
1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,70700.6
0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,86604.8
1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,78187.8
0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,89286.2
0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,71362.8
1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,76205.0
0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,91234.8
1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,76569.2
0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,83098.6
1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,74025.2
0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,72710.6
0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,80318.6
1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,69869.0
0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,85670.2
0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,95002.8
0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,86456.2
0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,79718.4
0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,65582.4
1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,76899.2
1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,75135.0
0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,82525.2
0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,78328.0
1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,78821.0
1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,81083.6
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,57565.0
0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,85506.2
1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,72783.8
0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,84133.0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,61831.6
0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,62704.0
1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,65973.6
1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,90137.6
1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,77446.4
0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,70039.6
0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,84794.8
0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,89095.6
0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,77815.2
0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,80967.2
1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,91492.8
0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,84960.6
0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,76953.8
0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,75238.4
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,72005.4
1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,65212.4
0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,63374.4
1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,67158.8
1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,83770.0
0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,68485.0
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,80396.0
0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,88430.2
0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,75872.2
1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,86415.0
1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,79873.6
1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,63436.8
1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,68772.0
1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,72732.0
0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,81992.2
0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,72434.4
0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,80170.6
0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,88987.0
1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,93810.4
0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,69489.4
1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,77154.0
1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,74581.0
1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,89664.4
1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,72550.0
0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,66532.4
0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,80278.2
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,72819.0
1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,69980.8
0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,82112.8
1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,63970.6
1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,82182.8
1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,74789.0
0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,82937.4
1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,80615.0
1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,88236.2
0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,93626.4
1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,101244.4
1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,63688.2
0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,87214.6
1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,69297.6
1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,76300.8
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,64884.6
1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,74334.4
0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,88438.0
1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,85036.4
0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,66707.4
0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,84948.4
1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,77637.6
1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,73006.4
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,58406.0
1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,90148.0
1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,70844.4
1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,91641.2
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,58981.0
0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,90832.6
0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,69174.6
0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,83267.2
0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,76260.2
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,79266.6
1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,72141.6
1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,90755.0
1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,76370.8
1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,77911.4
1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,93386.0
0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,68159.6
0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,66415.0
1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,67653.2
1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,91798.0
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,67657.8
0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,77299.4
1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,89971.0
1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,70420.6
1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,80369.2
1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,66444.6
0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,80858.8
1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,79254.6
1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,77652.6
1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,82101.6
0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,88512.2
0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,78364.0
0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,86400.4
1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,96142.8
0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,74204.8
1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,65413.6
0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,73618.6
1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,68519.0
1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,70976.4
0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,82566.0
0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,65359.4
0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,78979.4
1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,69930.2
1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,77178.4
0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,78239.2
0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,81268.8
1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,91429.4
0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,62808.0
1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,80019.8
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,83188.2
1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,91036.2
0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,77329.2
0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,77328.2
1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,75786.4
1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,88233.8
1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,87197.8
1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,80668.4
1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,63853.4
1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,61453.2
1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,87204.2
1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,84877.2
1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,69012.4
1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,73298.2
0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,73164.6
0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,72182.6
0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,71361.8
0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,87161.4
0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,92401.6
1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,88649.2
1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,84896.4
1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,94529.6
0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,82822.0
0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,78176.4
0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,82701.2
1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,73883.0
0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,76656.8
0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,64151.6
1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,65028.8
0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,96745.8
1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,79164.0
0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,72192.0
0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,89797.0
0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,81663.6
0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,80602.4
0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,66124.2
1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,66262.8
0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,76542.8
0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,89924.6
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56864.4
0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,83930.4
1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,83472.2
1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,74699.8
1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,76113.0
0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,75016.6
0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,67928.6
0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,77498.0
0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,72290.4
0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,62719.6
0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,86261.4
1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,69088.4
