spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
1,0,1,1,0,1,0,1,1,0,0,1,0,0,0.556798385675163
0,0,1,1,1,1,0,0,0,1,1,1,0,0,0.5544915305144834
1,0,0,0,1,1,1,0,0,1,0,1,0,0,0.5520920164346967
1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.5496040337508269
0,1,0,1,0,1,1,0,0,1,1,1,0,0,0.5470319845537557
1,1,1,0,1,0,1,0,0,0,0,1,0,1,0.5443804755885249
0,0,1,0,0,0,1,0,1,0,0,1,1,1,0.5416543105209775
1,0,0,0,0,1,0,0,1,1,1,0,0,0,0.5388584816002846
1,0,0,0,1,1,1,1,1,1,1,1,0,1,0.5359981607267853
1,0,1,1,1,0,1,1,0,1,1,0,0,0,0.5330786899365041
0,0,0,1,0,0,0,1,1,0,0,0,1,1,0.530105571315633
0,1,0,0,1,0,1,1,1,0,1,1,1,1,0.5270844563601988
1,0,1,1,0,0,1,1,1,1,1,1,1,1,0.524021134798083
1,0,0,1,0,0,0,1,1,0,1,0,0,1,0.5209215228924748
1,0,0,0,0,1,1,0,0,1,0,1,1,1,0.5177916512477683
0,1,0,1,0,1,0,1,1,0,0,1,1,0,0.5146376521407899
1,1,1,0,1,1,1,0,0,1,0,1,0,1,0.5114657464021279
1,0,1,1,0,1,1,1,0,1,1,1,0,0,0.5082822298741505
0,1,0,1,1,0,1,1,0,1,0,0,1,0,0.5050934594740998
1,0,0,1,1,1,1,1,0,0,1,1,1,1,0.5019058388923827
1,1,1,0,0,0,0,0,1,1,1,1,1,0,0.4987258039578797
0,1,0,1,1,1,0,1,0,0,1,1,1,1,0.4955598077036971
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.49241430516836626
1,1,0,1,1,0,1,0,1,0,1,0,0,1,0.4892957379689564
1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.4862105186839771
0,0,1,1,0,1,0,1,1,0,1,0,0,1,0.4831650150852493
1,1,1,0,0,1,0,1,0,1,1,0,1,1,0.48016553425914366
1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.47721830665869724
0,0,0,1,0,1,1,1,1,1,1,1,0,0,0.47432947012912513
0,1,1,0,0,1,1,0,0,1,1,1,1,0,0.471505053950142
1,0,1,1,1,1,0,0,0,0,1,0,1,1,0.46875096293928564
0,0,0,0,1,1,0,0,1,1,0,1,0,0,0.46607296166108614
1,0,1,0,1,1,1,1,0,1,0,1,0,1,0.4634766587874572
0,1,0,0,1,0,1,1,1,0,0,0,1,0,0.4609674916550774
0,1,0,1,1,1,1,0,0,1,0,1,0,1,0.45855071106579215
0,0,0,0,0,1,0,1,1,0,0,1,1,1,0.4562313663761892
0,1,1,1,1,0,0,0,1,1,0,1,1,1,0.454014290922476
1,0,0,1,0,0,1,1,0,0,0,0,1,0,0.45190408782662556
0,1,0,0,0,1,1,0,1,0,1,0,0,1,0.4499051162294399
0,0,1,0,1,1,0,1,0,1,0,1,1,1,0.4480214779957218
1,0,0,0,1,1,0,1,0,0,0,1,1,1,0.44625700493612885
0,1,0,0,0,1,0,1,1,0,1,1,1,0,0.4446152465895229
1,1,1,0,1,0,1,0,0,0,1,1,0,1,0.4430994586087101
0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.4417125917914013
0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.4404572817970041
0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.4393358395884902
0,0,0,0,0,0,1,1,1,1,0,1,0,1,0.43835024263707056
0,0,1,1,0,1,1,0,0,0,1,1,1,1,0.4375021269257457
1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.43679277978600206
0,1,1,1,0,1,0,1,1,0,1,0,1,0,0.43622313359998055
0,1,0,0,1,0,1,1,1,0,1,1,0,1,0.43579376039836953
0,1,1,1,0,0,1,0,1,1,0,1,1,1,0.43550486738206795
1,1,0,1,0,1,1,0,1,1,1,0,1,0,0.4353562933933325
0,0,1,1,1,1,1,0,1,0,1,0,1,1,0.43534750635967046
1,0,0,1,1,1,1,0,0,1,1,1,0,1,0.43547760173117744
1,1,0,1,0,1,1,0,1,1,0,1,0,0,0.43574530192934263
1,0,0,0,1,1,1,0,0,0,1,1,0,1,0.436148956822576
1,0,0,0,0,0,0,1,1,1,1,0,1,0,0.4366865452408407
1,1,0,0,0,0,1,0,1,0,0,1,1,1,0.4373556775388315
1,1,0,0,0,0,1,1,0,0,0,0,1,1,0.43815359921410385
1,1,0,1,1,0,1,0,0,0,0,0,0,1,0.4390771955834718
0,0,1,1,1,1,0,0,1,1,1,0,0,0,0.44012299751783435
1,1,1,0,1,1,0,1,0,0,0,1,0,1,0.44128718823238994
1,0,1,1,1,1,0,0,1,0,1,1,0,0,0.4425656111259558
0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.4439537786598373
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.44544688226340295
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0.4470398032502204
0,0,1,1,1,1,1,1,0,0,1,0,0,0,0.44872712472531395
1,0,1,1,0,1,1,0,1,0,1,0,1,1,0.45050314446081624
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.4523618887140326
0,1,1,1,0,1,1,0,0,1,0,1,1,0,0.4542971269587072
0,0,0,1,0,1,0,0,1,1,1,1,0,0,0.4563023874971043
0,0,1,0,1,1,0,0,0,0,0,0,0,1,0.4583709739173952
1,1,0,0,0,0,1,0,1,0,1,0,1,1,0.46049598235779177
1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.4626703195358908
0,1,1,0,0,0,1,1,1,0,1,0,1,0,0.4648867214988133
0,1,0,0,1,1,0,1,1,0,0,1,1,0,0.4671377730469423
0,1,0,1,0,1,0,1,1,1,0,0,1,0,0.4694159277813886
1,0,0,0,0,0,1,0,1,0,1,0,1,1,0.47171352872277333
1,0,1,0,1,0,0,0,0,1,1,0,1,0,0.47402282944649504
0,0,1,0,0,0,0,0,1,1,0,1,0,0,0.4763360156773764
1,0,0,0,0,1,1,1,1,0,1,1,1,1,0.4786452272844689
0,1,1,1,0,0,0,0,0,1,1,1,0,0,0.4809425806148241
1,0,0,1,0,1,1,0,0,1,1,1,0,0,0.4832201911032538
0,1,1,0,0,0,0,1,1,1,0,0,0,0,0.4854701960934832
0,0,1,1,0,0,1,1,1,1,1,0,1,1,0.48768477780466984
1,0,1,0,0,0,1,0,1,0,1,0,0,1,0.48985618637602446
0,1,0,0,1,0,1,1,1,0,1,0,1,0,0.4919767629212265
0,1,0,0,0,1,1,0,0,1,1,1,1,1,0.4940389625234944
1,1,1,1,1,0,1,0,0,0,1,1,1,0,0.496035377101541
1,1,1,1,0,1,0,0,1,1,0,0,1,1,0.4979587580762368
0,1,1,1,1,0,1,1,1,1,1,1,0,0,0.49980203876760787
1,1,1,1,1,0,1,1,1,0,0,1,1,0,0.5015583564518253
0,0,0,0,1,0,1,1,0,1,1,0,0,0,0.503221074008097
1,1,0,1,1,0,0,1,0,1,1,1,0,0,0.5047838010858539
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.5062404147233291
1,0,0,0,1,0,0,1,1,1,1,1,1,0,0.5075850793495665
0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.508812266103059
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5099167714016074
1,1,0,0,0,0,1,1,1,0,1,0,1,0,0.5108937346996117
0,1,0,0,0,1,1,0,1,1,0,1,0,1,0.5117386553708362
0,0,1,0,1,0,1,1,1,0,0,1,0,1,0.5124474086567566
1,1,1,0,0,0,0,0,0,1,0,0,1,1,0.5130162606228654
1,1,1,0,0,0,1,1,0,0,1,0,0,0,0.5134418820677935
1,0,1,1,1,1,0,1,0,1,0,0,0,0,0.5137213613327918
1,0,1,0,0,1,0,0,1,1,0,1,1,0,0.5138522159620033
1,0,1,1,0,0,1,0,1,0,0,0,1,0,0.513832403167025
0,0,1,1,0,0,1,0,1,0,0,0,1,1,0.5136603290525186
1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.5133348565630546
0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.5128553121149739
1,0,1,1,0,1,0,1,0,0,1,0,0,0,0.5122214908807923
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0.5114336606975693
1,0,1,0,1,1,0,0,0,1,0,1,0,1,0.5104925645746843
0,0,1,1,0,1,0,1,1,1,1,0,1,1,0.5093994217806084
1,0,0,1,0,0,0,1,0,0,0,1,0,1,0.5081559274925144
1,0,1,0,0,1,0,1,0,1,0,1,0,0,0.5067642509969106
0,1,1,1,1,0,0,1,1,0,1,1,1,1,0.5052270324339208
0,1,0,1,1,1,0,0,1,1,1,1,0,0,0.5035473780823264
1,1,1,1,1,1,0,1,0,1,0,1,0,0,0.5017288541870418
0,1,1,1,0,1,1,1,1,0,1,0,0,1,0.49977547933528776
1,1,0,1,1,1,1,1,1,0,0,0,1,0,0.4976917153923432
0,1,1,1,0,0,1,1,0,0,1,0,1,0,0.4954824570123878
1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.49315301974457043
1,0,0,0,0,0,1,0,1,1,0,1,0,1,0.49070912675903977
0,1,0,1,1,0,1,1,1,0,1,1,0,0,0.4881568942222491
1,1,1,0,1,0,0,1,1,0,0,0,0,1,0.4855028153553562
0,1,0,0,1,1,1,1,1,1,0,0,0,0,0.4827537432140027
1,0,0,1,1,1,1,0,0,0,1,0,0,1,0.4799168722321162
0,1,1,1,1,1,1,0,1,1,0,0,0,0,0.4769997185766644
0,0,0,0,0,0,0,1,1,1,0,1,1,1,0.47401009936444777
0,0,0,1,1,0,0,1,0,0,0,1,0,1,0.470956110796055
1,1,1,1,0,1,1,1,0,0,1,0,0,0,0.46784610526600706
1,1,0,1,1,0,1,1,1,1,0,0,1,0,0.4646886675118542
0,1,0,1,1,1,1,0,1,0,0,0,0,1,0.4614925898685665
0,1,0,0,0,1,1,0,1,0,1,1,0,0,0.4582668466979532
0,1,0,0,0,0,1,1,1,0,1,0,1,0,0.45502056806604085
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0.451763012744339
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.44850354061369024
0,1,0,1,1,0,1,0,1,1,0,0,1,1,0.44525158455194996
0,0,0,0,0,1,0,1,1,1,1,0,1,0,0.4420166218890466
0,0,0,0,1,1,1,0,0,1,0,1,0,1,0.4388081455150289
1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.43563563472850325
0,1,0,1,1,1,0,1,0,1,1,1,0,1,0.4325085259144008
1,1,0,1,1,1,1,1,0,0,1,0,0,1,0.4294361831412672
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.4264278687692481
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0.42349271416064144
0,1,0,1,1,1,1,1,1,0,0,1,1,1,0.4206396905852787
1,1,1,0,1,1,0,0,1,0,1,0,0,0,0.41787758041312134
0,0,0,1,0,0,1,1,1,1,1,1,0,1,0.415214948686256
0,1,0,0,1,0,0,1,0,1,1,0,0,1,0.41266011516199697
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.41022112691801327
1,1,0,1,0,0,0,0,0,1,0,1,1,0,0.40790573160931404
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.40572135146554456
1,0,0,1,0,0,0,1,1,1,0,0,0,0,0.40367505811536547
1,1,0,0,1,0,1,0,0,0,1,1,1,0,0.40177354832271867
1,1,1,0,1,1,0,0,0,0,0,1,1,1,0.40002312071752355
0,1,1,0,0,1,0,0,0,1,0,0,1,1,0.3984296536008054
1,0,1,1,0,0,0,0,0,0,1,0,1,1,0.39699858390143594
1,1,1,0,0,0,0,0,0,0,1,0,0,1,0.39573488735858453
0,1,1,0,0,1,0,1,0,1,0,0,1,1,0.3946430600006205
1,1,1,0,0,1,0,1,1,0,0,1,0,0,0.3937271009876052
0,1,0,0,0,0,1,1,1,1,1,1,1,1,0.39299049688067367
1,0,0,0,1,0,1,1,1,0,1,0,1,0,0.3924362073975176
0,0,0,1,0,0,1,0,1,1,1,1,0,0,0.3920666527088921
1,0,1,0,0,0,1,0,0,1,0,1,1,1,0.39188370232656167
0,0,1,0,1,0,1,1,0,0,1,1,1,0,0.39188866562839586
1,0,1,1,1,1,0,1,0,1,1,0,1,0,0.39208228406145545
1,1,1,0,1,1,1,1,0,1,1,1,0,0,0.3924647250588536
0,1,1,0,1,1,1,0,0,0,1,0,1,0,0.3930355777009905
0,0,1,0,1,0,0,1,1,0,1,0,1,0,0.39379385014642526
0,1,0,0,1,1,1,0,0,0,1,1,1,1,0.39473796885220075
1,0,0,0,0,0,0,1,1,1,0,1,0,0,0.3958657795978961
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0.3971745503220421
0,1,1,0,0,1,0,0,1,1,1,0,0,0,0.3986609757738475
0,1,0,0,1,1,1,1,1,0,1,1,1,1,0.4003211839774375
0,1,1,0,1,0,0,1,1,1,1,0,0,1,0.40215074450003213
0,0,0,0,1,0,0,1,1,0,1,0,0,0,0.4041446785097222
0,1,1,0,1,1,0,1,0,1,0,0,0,0,0.4062974706027166
0,0,0,1,1,1,1,1,0,0,0,0,0,1,0.40860308237420395
0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.4110549677012667
0,1,0,0,1,1,1,1,0,1,0,0,1,1,0.4136460897006663
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.41636893931876295
1,0,0,1,0,0,1,1,0,0,0,0,1,0,0.41921555550540807
1,0,0,1,0,1,1,0,0,0,1,0,1,1,0.4221775469183145
1,1,1,1,0,0,0,0,1,0,1,1,1,1,0.4252461150992441
0,0,0,1,1,1,1,1,0,0,0,1,1,1,0.4284120790583292
0,0,1,1,0,0,0,0,1,0,0,1,1,0,0.43166590119799925
1,1,0,1,0,1,1,1,1,1,1,0,0,0,0.43499771450333835
0,1,0,0,1,1,0,0,0,1,1,1,1,1,0.43839735092125376
1,0,0,1,1,0,0,0,1,1,0,0,1,1,0.4418543708466194
1,0,1,0,1,0,1,0,1,1,0,0,1,1,0.4453580936295835
0,1,1,1,1,1,1,0,1,0,0,0,1,1,0.4488976290145031
1,0,0,0,0,0,1,0,1,1,0,0,1,1,0.4524619094175168
0,1,1,1,0,0,1,1,1,0,1,0,0,1,0.4560397229465872
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.45961974706497055
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.46319058279648256
1,0,1,1,0,0,0,1,0,0,1,1,1,1,0.46674078936867364
0,1,1,1,1,1,0,1,1,1,1,1,1,0,0.4702589191880783
1,0,1,0,0,0,1,1,1,0,1,0,1,0,0.4737335530400949
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.4771533354047777
1,0,0,0,0,1,0,0,1,0,0,1,1,1,0.48050700977889127
1,0,0,1,1,1,0,1,0,1,0,0,0,0,0.4837834538939997
0,1,0,1,1,0,0,1,1,1,1,1,1,0,0.4869717147201276
1,0,1,0,1,1,0,0,1,0,1,0,0,0,0.4900610431446594
0,1,0,0,1,1,1,1,0,0,0,0,1,1,0.4930409282166235
0,1,1,1,1,1,0,0,0,1,0,1,0,0,0.4959011308473412
1,0,1,1,1,1,1,0,1,0,1,0,1,0,0.49863171685961705
1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.5012230892791885
1,0,0,0,1,0,0,1,1,0,0,0,1,1,0.503666019764046
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.5059516790694792
0,0,0,1,1,0,0,1,1,0,0,0,0,1,0.5080716664492733
0,0,1,1,1,0,1,0,1,0,0,1,1,1,0.5100180378963969
1,0,0,1,0,0,1,0,1,1,1,1,0,1,0.5117833331297549
1,1,0,1,1,1,1,0,1,1,1,1,1,1,0.5133606012371266
1,1,1,1,0,1,0,0,1,1,0,0,1,0,0.5147434248882626
1,1,1,1,1,0,1,1,0,0,1,1,1,1,0.5159259430362658
1,0,1,1,1,0,1,0,0,1,0,0,1,0,0.5169028720298001
0,0,1,0,0,0,1,0,1,1,0,0,0,0,0.517669525063377
1,0,0,1,1,1,0,1,1,1,1,1,1,0,0.5182218298979072
0,0,1,0,1,0,1,1,1,1,0,0,1,1,0.5185563447889022
0,0,1,0,1,0,1,0,1,1,1,0,0,0,0.5186702725651111
1,1,1,0,1,1,0,1,0,1,0,0,0,1,0.5185614728059963
1,1,0,1,1,1,0,1,1,1,0,1,0,0,0.5182284720722543
0,0,1,0,1,1,1,1,0,0,0,0,0,1,0.5176704721495589
1,0,1,0,0,0,0,1,0,0,1,0,1,0,0.5168873562718204
0,1,0,0,0,1,1,1,0,1,0,1,0,1,0.5158796932965208
1,0,1,0,0,1,0,1,1,0,1,1,1,1,0.5146487398110325
0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.513196440155298
0,1,1,0,1,1,0,0,1,1,0,1,1,1,0.5115254243527616
0,1,0,0,1,0,0,1,1,1,0,1,1,0,0.5096390039480239
0,0,1,1,1,1,1,0,0,1,0,0,0,1,0.5075411657562873
0,1,0,0,1,1,1,0,1,0,0,1,1,1,0.505236563536269
0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.5027305076048473
0,0,1,1,1,0,0,1,1,1,1,0,1,0,0.50002895241826
0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.49713848215116957
1,1,1,1,1,0,1,1,1,1,0,0,0,0,0.49406629431132104
0,1,0,0,0,0,1,1,1,0,1,1,0,0,0.4908201814338314
0,1,0,1,1,1,1,0,1,0,1,0,1,0,0.4874085109053398
0,0,1,1,0,1,0,0,0,0,0,0,1,1,0.48384020297428987
1,0,1,1,1,0,0,1,0,1,1,1,0,1,0.4801247070095007
1,0,1,1,1,0,1,1,1,1,0,1,1,1,0.4762719760748815
1,0,1,1,0,0,0,1,1,1,0,0,1,1,0.47229243989363856
1,0,0,1,1,0,1,0,0,1,0,0,1,1,0.4681969762806006
1,0,0,0,1,0,1,1,0,1,1,1,1,0,0.46399688112632287
0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.45970383702141243
1,1,1,1,1,1,1,1,1,1,0,0,0,1,0.4553298806140197
0,1,0,0,0,1,1,1,0,1,0,0,1,1,0.45088736879766694
1,1,1,0,0,1,1,1,0,1,1,0,0,0,0.4463889438304947
1,0,0,0,1,0,1,1,0,1,1,1,0,1,0.4418474974906132
1,0,1,0,1,0,0,1,0,0,0,1,1,1,0.4372761343755129
1,1,1,0,1,1,1,1,0,0,0,1,0,1,0.4326881344564249
0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.42809691500109964
0,0,0,1,0,1,1,0,0,0,1,1,1,1,0.4235159919806944
1,1,0,0,0,0,0,0,1,1,1,1,0,0,0.41895894107831444
0,0,1,1,0,1,0,1,1,0,0,1,1,1,0.4144393584182337
1,1,1,1,0,0,0,0,1,0,0,1,0,1,0.40997082113591216
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.4055668479096515
0,1,1,0,1,0,1,0,1,1,1,0,0,1,0.4012408595750454
0,0,1,0,1,1,0,1,1,0,0,0,0,1,0.3970061399433278
0,0,1,0,1,0,1,1,1,0,0,0,0,1,0.39287579694426017
1,0,0,1,0,0,1,0,1,0,0,0,1,0,0.38886272421336165
0,1,0,0,1,1,1,0,0,1,1,1,0,1,0.3849795632420531
0,1,0,1,1,1,1,1,0,1,0,1,0,0,0.38123866620767355
1,0,1,0,1,0,0,1,1,0,1,0,1,0,0.37765205959833215
0,1,1,0,0,1,1,1,1,1,1,0,0,0,0.3742314087451972
1,1,0,1,0,1,0,0,0,1,1,1,1,0,0.37098798337208594
