ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,79711.40763623721
0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,79670.64352170177
0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,79629.56683143882
0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,79588.20041412608
1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,79546.56645662282
0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,79504.68662780314
0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,79462.58222498145
1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,79420.27432194303
1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,79377.78391759201
0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,79335.13208423402
1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,79292.34011451816
1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,79249.42966607668
0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,79206.42290291797
0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,79163.34263264984
1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,79120.21243863596
1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,79077.05680621808
0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,79033.90124217009
0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,78990.77238658753
1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,78947.69811645636
1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,78904.7076401897
0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,78861.83158246745
0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,78819.10205876468
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,78776.5527390066
0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,78734.21889984373
1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,78692.13746509746
1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,78650.34703398592
1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,78608.88789680073
1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,78567.8020377673
1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,78527.13312488474
0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,78486.92648660572
0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,78447.2290752808
0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,78408.08941735749
1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,78369.55755038839
1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,78331.68494696807
1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,78294.52442578207
1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,78258.1300500146
0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,78222.55701342408
1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,78187.86151445605
0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,78154.10061882196
0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,78121.33211103057
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,78089.61433541233
1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,78059.00602723178
1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,78029.56613453152
0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,78001.35363140026
1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,77974.42732340112
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,77948.84564593807
0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,77924.66645637668
1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,77901.94682076972
1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,77880.74279606933
0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,77861.10920873484
1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,77843.09943066869
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,77826.76515343259
0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,77812.15616171139
1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,77799.32010700389
0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,77788.30228252705
1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,77779.14540032296
0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,77771.88937155795
0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,77766.57109099689
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,77763.22422662767
1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,77761.87901539699
0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,77762.56206600163
0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,77765.29616965784
0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,77770.10011974694
0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,77776.9885412058
1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,77785.97173049925
1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,77797.05550697437
1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,77810.24107635884
1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,77825.52490712164
1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,77842.89862036976
0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,77862.34889390614
1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,77883.85738102281
1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,77907.40064455026
0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,77932.95010662793
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,77960.47201460379
0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,77989.92742341106
0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,78021.2721947094
0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,78054.45701301596
0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,78089.42741898814
1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,78126.12385995609
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,78164.48175773845
0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,78204.43159370984
0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,78245.89901102406
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,78288.80493383182
0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,78333.06570326838
0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,78378.5932299221
0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,78425.29516243348
1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,78473.07507181205
0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,78521.83265099923
0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,78571.46392914694
0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,78621.86150002542
0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,78672.91476391992
0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,78724.51018232327
0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,78776.53154468306
1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,78828.86024641493
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,78881.37557734942
0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,78933.95501974002
1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,78986.47455492147
1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,79038.80897767378
1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,79090.83221731657
1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,79142.41766453072
1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,79193.43850288111
1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,79243.76804399403
1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,79293.2800653272
1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,79341.84914945747
1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,79389.35102380332
1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,79435.66289969515
0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,79480.66380970477
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,79524.23494215001
1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,79566.259971697
0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,79606.62538499368
0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,79645.22080028341
1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,79681.93927996582
0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,79716.67763509434
1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,79749.33672082574
1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,79779.8217218662
1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,79808.04242699097
0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,79833.91349175046
0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,79857.3546885145
1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,79878.29114304793
0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,79896.6535568556
1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,79912.37841458134
1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,79925.40817579516
0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,79935.69145055432
0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,79943.18315817778
0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,79947.84466872837
1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,79949.64392675433
0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,79948.55555690007
0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,79944.56095105529
1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,79937.64833677198
0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,79927.81282674016
1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,79915.05644917421
1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,79899.38815902373
1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,79880.823829985
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,79859.38622734994
1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,79835.10496179131
0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,79808.01642424324
1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,79778.16370209599
0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,79745.59647698225
0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,79710.37090449012
1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,79672.54947619353
0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,79632.20086444539
1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,79589.39975043111
0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,79544.22663603074
1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,79496.76764008646
0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,79447.11427971773
0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,79395.36323737049
1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,79341.61611432728
0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,79285.97917144398
0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,79228.56305791355
0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,79169.48252889024
0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,79108.8561528368
0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,79046.80600948374
1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,78983.45737931278
1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,78918.93842549647
0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,78853.37986924307
0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,78786.91465950849
1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,78719.67763804784
1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,78651.80520078543
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,78583.43495648602
0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,78514.70538370986
1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,78445.75548703143
0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,78376.72445349526
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,78307.75131027332
0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,78238.9745844755
1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,78170.53196604972
1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,78102.55997469003
1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,78035.1936316493
0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,77968.56613733029
0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,77902.80855550179
0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,77838.04950495827
0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,77774.41485941006
0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,77712.02745635797
1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,77651.00681567127
0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,77591.46886855016
0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,77533.52569751603
0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,77477.28528803131
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,77422.8512923099
1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,77370.32280583579
0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,77319.79415706337
1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,77271.3547107285
1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,77225.08868515331
0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,77181.07498388214
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,77139.38704193922
0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,77100.09268695241
0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,77063.25401534031
1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,77028.92728371409
1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,76997.1628155988
1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,76968.0049235338
1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,76941.49184656623
1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,76917.65570310803
0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,76896.52245908292
0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,76878.11191124853
0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,76862.43768553654
0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,76849.50725021512
1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,76839.32194363933
0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,76831.87701631794
1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,76827.16168699095
1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,76825.15921237782
1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,76825.84697022564
1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,76829.19655525632
0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,76835.17388758465
0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,76843.7393331529
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,76854.8478357046
1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,76868.44905979806
0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,76884.48754434139
1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,76902.90286611294
1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,76923.62981271642
1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,76946.59856440683
0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,76971.73488421249
1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,76998.96031576965
1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,77028.19238828005
0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,77059.3448279963
1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,77092.32777563849
1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,77127.04800914384
0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,77163.40917115344
1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,77201.31200064224
1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,77240.65456810436
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,77281.33251371172
1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,77323.23928787223
0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,77366.26639362394
1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,77410.30363031202
0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,77455.23933800831
0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,77500.9606421469
1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,77547.35369786355
1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,77594.30393354292
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,77641.69629309433
1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,77689.41547649406
1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,77737.34617815044
1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,77785.37332266686
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,77833.3822975971
0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,77881.25918280696
0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,77928.89097607593
0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,77976.16581459293
0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,78022.97319202023
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,78069.20417081934
1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,78114.75158955324
1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,78159.51026489843
1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,78203.37718812004
1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,78246.25171578203
1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,78288.03575448332
0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,78328.6339394283
0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,78367.9538066578
1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,78405.90595878348
1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,78442.4042240843
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,78477.36580883893
0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,78510.71144278315
1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,78542.36551759354
1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,78572.25621831327
1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,78600.31564764588
1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,78626.47994305546
0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,78650.68938662056
1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,78672.88850759929
1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,78693.0261776705
1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,78711.05569882419
0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,78726.93488388018
0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,78740.62612962033
0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,78752.09648252417
1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,78761.31769710233
0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,78768.26628682544
1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,78772.92356764877
0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,78775.27569413595
1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,78775.31368818553
1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,78773.03346036632
0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,78768.43582386781
0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,78761.52650107224
0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,78752.31612275502
1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,78740.82021992058
1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,78727.05920827949
0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,78711.05836537329
0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,78692.84780035279
1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,78672.462416415
0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,78649.94186590471
1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,78625.33049808569
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,78598.67729958816
1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,78570.03582753908
0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,78539.46413538377
0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,78507.0246914088
1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,78472.78428997868
1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,78436.81395550189
1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,78399.18883914563
1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,78359.98810832274
1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,78319.29482898024
1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,78277.19584072445
1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,78233.78162482458
1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,78189.14616514534
1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,78143.38680206689
1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,78096.60407946074
0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,78048.9015848009
0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,78000.38578250093
0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,77951.16584058038
0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,77901.35345077714
0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,77851.06264223717
1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,77800.40958892807
1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,77749.51241093878
1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,77698.49096984541
0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,77647.46665834005
0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,77596.56218433853
0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,77545.90134980142
1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,77495.60882452328
0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,77445.80991516402
0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,77396.63032981794
1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,77348.19593843636
0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,77300.63252944093
1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,77254.06556288655
0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,77208.61992055358
0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,77164.41965337074
0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,77121.58772659155
0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,77080.2457631674
0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,77040.5137857817
1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,77002.5099580291
0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,76966.35032524336
0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,76932.1485554965
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76900.01568130923
0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,76870.05984263001
1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,76842.38603165562
1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,76817.09584008137
1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,76794.28720938138
0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,76774.05418473227
0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,76756.48667320365
0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,76741.67020684702
0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,76729.68571132269
0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,76720.60928070844
0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,76714.51195913788
1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,76711.45952991683
