new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3,1,2,0,1,1,1,1,0,0,65.76787932480512
2,2,1,0,0,0,1,1,0,1,65.30882823344079
2,3,3,0,1,1,0,1,0,1,64.84938035978074
2,1,2,1,0,1,1,0,1,1,64.39048953145424
2,2,1,0,1,1,1,0,1,1,63.933109188303945
4,1,2,0,0,0,1,0,1,1,63.47818997913661
2,2,3,1,1,0,1,1,1,0,63.0266773586266
2,2,2,1,1,0,0,0,0,0,62.57950919113692
3,3,3,0,1,0,0,0,1,0,62.1376133682552
1,1,1,1,1,1,1,1,1,0,61.70190544685387
1,3,3,0,0,1,0,1,1,1,61.27328631447432
4,2,1,1,0,1,0,1,0,0,60.852639888804234
2,2,3,1,0,1,1,1,0,0,60.44083085796468
3,2,1,1,0,1,0,0,1,1,60.03870246825012
4,1,2,1,0,0,0,1,1,1,59.647074365868434
4,1,2,1,1,0,0,1,1,0,59.26674049911138
2,3,3,0,0,1,1,0,1,1,58.898467087247866
3,2,1,1,1,0,1,1,1,1,58.54299066227196
1,3,1,1,1,1,0,1,0,1,58.20101618945867
2,1,3,1,0,0,0,1,0,1,57.87321527247845
4,2,2,0,1,1,1,0,1,0,57.56022444860189
1,3,3,0,0,0,1,0,1,0,57.26264357928537
3,3,3,1,0,1,0,1,0,0,56.981034341169426
4,3,1,0,0,0,0,0,0,0,56.71591882224553
4,1,2,0,0,1,1,1,0,1,56.4677782276511
2,2,1,0,1,1,1,0,1,1,56.23705169924316
3,1,3,1,1,1,0,1,1,0,56.02413525277318
4,3,1,1,0,1,0,0,1,0,55.82938083614493
2,2,1,0,1,1,1,0,1,0,55.65309551188196
4,3,2,0,1,1,1,0,1,1,55.49554076656329
3,3,3,0,1,0,0,1,1,1,55.3569319496069
2,1,3,0,0,0,1,1,1,0,55.23743784339063
2,3,2,1,0,0,0,0,1,0,55.13718036630144
2,2,2,1,1,0,0,0,0,0,55.056234409897314
2,2,2,0,1,0,1,0,0,0,54.99462781095226
4,2,1,1,0,0,1,1,1,1,54.952341458736946
4,1,3,1,1,1,1,1,0,1,54.92930953746453
2,2,1,0,0,1,0,0,0,1,54.925419903406315
3,3,2,0,0,0,0,1,0,0,54.940514595756014
2,1,2,1,0,1,1,1,1,1,54.97439047989536
3,1,1,0,0,0,1,1,1,0,55.02680002128998
2,1,3,1,1,1,0,1,0,0,55.097452187823755
2,1,2,1,1,1,1,0,1,0,55.1860134779638
3,2,1,0,1,0,1,1,1,1,55.29210907173789
3,1,3,0,1,0,0,0,0,1,55.41532410110465
3,1,2,0,1,1,0,0,1,1,55.5552050359022
4,2,1,1,0,0,0,1,0,1,55.711261181179076
2,3,2,0,1,1,1,1,0,1,55.88296628133907
4,1,2,1,0,0,0,1,1,1,56.06976022617375
3,1,1,0,0,1,0,1,0,1,56.27105085351283
2,2,2,0,1,0,0,0,0,0,56.48621584289384
4,2,3,0,0,1,1,1,1,0,56.714604694342036
2,1,1,1,1,0,0,0,1,1,56.955540786057526
3,1,1,1,0,1,0,0,1,0,57.20832350453334
4,3,1,0,1,1,1,1,1,1,57.47223044037373
1,2,3,0,0,0,0,1,1,0,57.74651964285003
