fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,0,0,1,0,128,32,1024,93244.52802228802
1,0,1,1,0,64,8,256,93171.00714157266
1,0,0,0,1,256,32,1024,93095.48188746652
1,1,1,0,0,256,2,4096,93017.8939254126
0,0,1,1,0,128,8,4096,92938.18224139065
1,0,1,0,0,128,2,1024,92856.28371440072
0,1,1,0,0,128,2,1024,92772.13370752895
0,0,0,1,0,128,2,1024,92685.66667508711
0,1,0,1,0,256,8,4096,92596.8167832509
1,0,1,1,1,64,2,1024,92505.51854156675
1,1,1,1,0,64,8,256,92411.70744264922
1,1,1,1,0,256,32,1024,92315.32060735668
0,0,0,1,0,64,8,256,92216.29743270519
0,0,0,1,1,128,8,4096,92114.58023976498
0,1,0,1,0,128,8,4096,92010.11491877808
0,0,0,1,0,128,8,4096,91902.85156874017
1,1,0,1,0,128,2,1024,91792.74512870333
0,1,0,0,1,256,8,256,91679.7559980821
1,0,1,0,1,64,8,256,91563.85064327877
1,1,1,0,0,256,32,1024,91445.0021879888
0,0,0,0,0,64,8,256,91323.19098460094
0,0,0,1,0,64,32,256,91198.40516417052
0,0,0,1,0,256,2,1024,91070.64116251655
1,1,1,0,1,256,32,256,90939.90422007542
0,0,0,0,1,128,2,1024,90806.20885323406
1,0,1,0,0,256,32,1024,90669.57929496389
0,1,1,1,1,128,32,1024,90530.04990268374
0,1,0,1,1,256,32,4096,90387.66553139374
1,0,0,1,0,64,8,4096,90242.4818702438
1,1,0,1,1,64,8,1024,90094.56574082749
0,0,1,1,1,128,8,4096,89943.99535562747
0,1,1,1,1,128,2,1024,89790.86053517736
0,0,0,1,1,128,32,4096,89635.2628826514
1,0,0,0,0,256,8,4096,89477.31591474182
1,0,0,0,1,256,8,256,89317.1451478396
1,1,0,1,1,128,2,1024,89154.88813869092
0,0,0,0,1,256,2,256,88990.69447886315
1,0,0,0,1,64,32,4096,88824.72574251799
0,1,1,0,0,64,32,1024,88657.15538715421
1,1,0,1,1,256,2,4096,88488.16860715032
0,1,0,0,0,64,2,1024,88317.96214010431
1,0,0,0,0,256,8,4096,88146.74402613647
1,0,0,1,1,64,8,256,87974.73332048832
1,0,1,1,1,64,8,4096,87802.15975991797
0,0,0,1,0,64,8,4096,87629.26338355709
1,1,1,0,0,256,2,4096,87456.29410905826
0,1,0,0,1,256,2,1024,87283.51126502172
1,0,1,1,0,128,32,4096,87111.18308084838
1,0,1,1,1,64,32,256,86939.58613531955
0,1,1,1,0,128,8,1024,86769.00476535318
0,0,0,0,1,128,8,4096,86599.73043653165
0,1,1,0,0,128,32,4096,86432.0610771355
0,1,1,0,0,256,2,256,86266.30037755155
1,0,1,1,1,128,8,4096,86102.75705705165
0,0,0,1,1,64,32,1024,85941.74410005953
0,0,1,1,0,256,8,256,85783.5779641378
1,1,0,1,0,64,2,1024,85628.57776203378
0,1,0,1,1,128,32,4096,85477.06442022264
0,0,1,1,1,128,2,256,85329.35981647718
0,1,0,1,0,128,8,4096,85185.785899077
1,0,1,1,1,128,8,4096,85046.66379034414
1,0,1,0,1,128,2,1024,84912.31287725785
0,0,1,0,1,256,8,256,84783.04989195795
1,0,0,0,0,256,32,4096,84659.1879849939
0,0,0,1,1,128,32,1024,84541.03579421407
1,0,1,0,0,64,8,1024,84428.89651221957
0,0,1,1,1,128,32,1024,84323.06695532506
1,1,0,1,1,256,2,1024,84223.8366369795
1,0,1,0,1,256,32,1024,84131.48684859854
0,0,1,0,1,128,2,4096,84046.2897507526
1,0,0,0,0,256,32,256,83968.50747763322
0,1,0,0,0,128,8,4096,83898.39125769364
1,1,1,0,1,64,32,4096,83836.18055332059
0,0,1,1,0,64,8,4096,83782.10222234737
0,1,0,1,0,128,2,1024,83736.36970416205
0,0,0,1,0,64,8,1024,83699.18223309964
0,1,0,1,1,256,32,1024,83670.72408173356
1,0,1,1,1,256,32,1024,83651.16383659898
0,0,1,0,1,256,8,1024,83640.6537087915
0,0,1,0,0,128,32,1024,83639.328881786
0,0,1,0,1,128,2,4096,83647.30689871484
0,1,1,0,1,64,2,4096,83664.68709123312
0,1,1,0,0,64,8,4096,83691.55005197831
1,1,0,1,0,256,2,4096,83727.9571525068
0,1,0,1,1,256,32,1024,83773.95010845766
1,0,1,0,0,128,32,4096,83829.55059355778
0,1,1,0,1,128,2,1024,83894.75990393944
1,1,1,0,1,64,8,256,83969.55867409559
0,1,1,0,0,256,32,256,84053.90664564654
1,1,0,0,0,64,2,4096,84147.74248993793
0,0,0,0,1,64,32,256,84250.98368533177
0,1,0,0,0,128,2,1024,84363.52644989238
1,1,0,1,0,128,32,256,84485.24573000657
1,1,1,0,1,64,32,1024,84615.99524531318
1,0,0,0,1,64,32,256,84755.60759015234
1,0,0,0,1,256,8,1024,84903.89439157871
1,1,1,0,0,128,2,1024,85060.64652381738
0,0,1,0,0,64,2,256,85225.63437887555
1,1,0,1,0,64,2,1024,85398.60819285846
1,1,0,0,1,128,2,4096,85579.29842737583
1,0,0,0,1,64,32,1024,85767.4162052626
0,0,1,1,0,128,32,256,85962.65379968044
0,0,1,0,0,64,2,256,86164.68517551004
0,1,1,1,0,64,2,256,86373.16658179146
1,0,1,0,0,256,2,1024,86587.73719382248
1,0,0,1,0,256,8,4096,86808.01980337864
1,0,1,0,0,64,8,256,87033.6215553811
0,0,1,0,1,256,2,1024,87264.13472920224
1,1,0,1,1,64,8,4096,87499.13756267047
0,0,1,1,1,256,32,256,87738.19511671257
0,0,0,1,0,256,2,4096,87980.8601784548
0,0,1,1,0,64,8,256,88226.67420049277
1,1,1,0,1,128,8,1024,88475.16827393723
1,1,0,0,1,256,8,1024,88725.8641327461
0,1,1,1,1,128,8,4096,88978.27518676312
1,0,1,0,1,256,32,4096,89231.90758080277
0,1,0,1,0,64,2,4096,89486.26127704658
1,0,1,1,0,64,32,4096,89740.83115795047
0,1,0,0,0,256,8,1024,89995.10814680462
0,0,0,0,1,256,32,4096,90248.58034303889
1,0,1,0,0,256,8,4096,90500.73416932412
0,1,1,1,1,128,2,1024,90751.05552748914
0,0,0,0,0,64,32,256,90999.03096024762
1,0,1,1,0,128,32,1024,91244.14881571439
0,1,0,1,1,64,2,1024,91485.90041168375
0,0,0,0,0,64,2,4096,91723.78119664386
0,1,0,1,0,128,2,1024,91957.2919045117
0,0,0,1,0,64,32,256,92185.93970009145
0,1,0,0,1,128,8,1024,92409.23931228653
1,0,0,0,1,256,32,256,92626.71415213024
1,1,0,0,0,128,32,4096,92837.89741274329
1,1,0,1,0,128,32,1024,93042.33314837825
0,1,0,0,0,256,2,256,93239.57732976878
0,0,1,1,1,128,8,1024,93429.19887306874
1,0,1,0,1,256,32,1024,93610.7806397398
0,0,1,0,0,256,32,4096,93783.92040482628
1,1,0,0,1,128,2,256,93948.23179114425
0,1,1,1,0,128,8,1024,94103.34516700545
1,1,0,1,0,128,8,1024,94248.90850519604
1,1,0,0,0,64,2,4096,94384.58820103781
0,0,0,0,0,256,32,1024,94510.06984746894
1,1,0,0,0,64,2,1024,94625.05896519998
1,0,0,1,0,128,32,4096,94729.28168612036
0,1,1,1,0,256,32,1024,94822.48538825856
1,1,0,1,1,64,32,1024,94904.43928072734
0,0,0,1,0,128,32,4096,94974.93493722059
1,0,0,1,0,128,32,256,95033.78677676426
1,0,1,1,0,64,8,256,95080.83249056454
0,0,1,1,1,64,32,256,95115.93341393837
1,1,0,1,0,128,2,4096,95138.97484245605
0,1,0,0,0,64,2,1024,95149.86629157218
1,1,0,0,1,64,8,1024,95148.54169916776
0,0,0,1,0,256,32,4096,95134.9595705758
1,0,1,1,0,256,32,4096,95109.10306581049
0,1,0,1,1,256,2,1024,95070.98002886935
0,1,0,0,0,256,2,1024,95020.62295912624
1,1,1,1,1,64,2,256,94958.08892498056
1,1,0,1,1,128,8,1024,94883.45942007462
1,0,0,1,1,64,32,256,94796.8401625366
0,1,1,1,0,64,32,4096,94698.3608378487
0,0,0,1,1,256,2,4096,94588.17478608231
0,1,0,1,1,128,32,1024,94466.45863437881
1,1,0,0,0,256,2,256,94333.41187569081
1,1,1,1,1,64,8,256,94189.25639493063
1,0,1,0,0,256,8,256,94034.23594380007
0,0,0,1,1,64,32,1024,93868.61556570149
1,0,0,0,0,256,2,1024,93692.68097224875
1,0,1,1,1,64,8,4096,93506.73787301332
0,1,1,0,0,64,32,4096,93311.11126025095
1,0,1,0,1,256,8,4096,93106.14465046032
1,0,0,1,1,128,2,4096,92892.1992847261
1,0,1,0,1,128,2,4096,92669.65328989223
1,0,0,1,1,256,8,1024,92438.90080270285
1,0,0,1,1,64,32,4096,92200.35105912943
1,0,1,1,1,64,32,1024,91954.42745118165
0,1,1,1,1,128,8,4096,91701.56655356978
0,1,0,0,1,256,2,4096,91442.21712265191
1,1,1,1,1,256,32,1024,91176.8390701566
0,1,0,0,1,256,2,256,90905.90241422485
0,0,0,1,0,64,2,1024,90629.88621035918
1,1,1,0,0,256,8,4096,90349.27746490693
0,0,0,0,0,256,2,256,90064.57003373635
1,1,1,1,0,128,8,1024,89776.26350878924
0,0,0,1,1,64,32,256,89484.862095212
0,1,1,0,0,64,32,1024,89190.87348177904
0,0,0,0,0,128,2,1024,88894.80770732618
1,1,1,0,1,256,32,256,88597.17602591132
0,1,0,0,1,256,8,1024,88298.48977340979
0,0,1,0,0,128,2,1024,87999.2592382375
1,1,1,1,1,256,8,256,87699.99253887362
1,0,0,1,0,256,2,4096,87401.19451082566
0,1,0,1,0,64,32,1024,87103.36560564718
0,0,0,0,0,64,8,1024,86807.0008045769
0,0,1,0,1,64,32,256,86512.58854932242
1,1,0,0,1,128,8,4096,86220.60969245962
0,0,0,1,1,128,32,256,85931.53646986131
1,1,1,0,0,256,8,1024,85645.83149750553
1,1,0,1,1,256,32,4096,85363.94679494547
0,1,0,0,0,64,8,1024,85086.32283765002
1,0,1,1,0,256,2,1024,84813.38764034517
1,1,1,1,0,128,2,256,84545.55587340416
0,0,1,1,1,256,2,1024,84283.22801424675
1,0,1,1,1,256,8,256,84026.78953561684
1,0,0,0,1,128,2,256,83776.61013251178
0,0,0,1,1,128,32,256,83533.04298943876
0,0,1,1,0,64,8,256,83296.42408957072
0,0,0,1,0,64,32,4096,83067.07156726801
0,0,0,1,1,64,32,1024,82845.28510532566
0,0,1,1,0,128,32,256,82631.34537819287
0,0,0,1,0,64,8,4096,82425.51354229981
1,1,1,0,1,64,2,256,82228.03077451025
0,0,1,0,1,64,2,4096,82039.117859602
1,0,0,0,0,64,32,4096,81858.97482755882
0,0,0,1,0,64,2,1024,81687.78064133633
0,1,1,0,0,128,8,256,81525.69293564522
1,1,0,1,0,256,2,1024,81372.8478071722
0,0,1,1,1,64,32,256,81229.35965653817
1,0,1,0,1,128,8,4096,81095.3210821706
1,0,1,1,0,128,8,4096,80970.80282614523
0,1,0,1,1,128,8,256,80855.85377193123
0,0,0,1,0,64,8,4096,80750.50099385231
0,0,1,0,1,256,2,1024,80654.74985795771
1,1,0,1,1,64,8,1024,80568.58417387673
0,1,0,1,0,64,32,1024,80491.9663971152
0,0,0,0,0,64,8,1024,80424.83788113519
0,0,0,0,1,128,32,4096,80367.11917844645
1,0,1,1,1,128,2,4096,80318.71038982726
1,1,0,0,0,64,2,4096,80279.49156068201
1,1,1,1,1,256,8,256,80249.32312343833
0,1,0,1,1,64,8,4096,80228.0463847814
0,0,1,1,0,256,2,256,80215.48405642433
0,1,0,1,0,64,2,256,80211.44082801485
0,1,0,0,1,64,32,1024,80215.70398068633
1,1,0,1,1,128,2,4096,80228.04403966988
1,1,0,0,1,128,8,256,80248.21546429915
0,1,0,1,1,128,32,4096,80275.95737365619
1,1,1,0,1,256,2,1024,80310.99430602991
0,0,1,0,0,64,2,4096,80353.03701028376
1,0,1,1,0,128,2,1024,80401.78326716048
0,1,0,1,1,256,32,1024,80456.91873848737
1,1,1,0,1,64,2,4096,80518.11784218464
0,1,1,0,0,64,32,4096,80585.04465092506
0,0,0,1,1,64,32,1024,80657.35381224212
0,1,1,0,1,256,32,4096,80734.69148783926
0,1,0,0,1,128,8,1024,80816.696309812
1,0,1,0,0,64,8,1024,80903.00035146005
0,0,0,0,0,256,8,256,80993.23011033691
0,1,0,1,1,64,8,256,81087.00750115924
0,0,1,1,0,64,32,4096,81183.95085618044
1,0,0,1,1,256,2,4096,81283.6759306175
1,1,1,1,0,64,8,4096,81385.79691071332
1,1,1,1,0,128,32,1024,81489.92742201265
0,1,1,0,1,128,32,256,81595.68153543289
1,1,1,1,0,128,32,256,81702.67476871851
0,0,1,0,0,256,2,1024,81810.5250808814
0,0,1,0,1,256,8,1024,81918.85385724774
1,1,0,0,0,128,2,4096,82027.2868827562
1,1,1,0,0,256,32,1024,82135.45530118147
1,0,0,0,0,256,8,256,82242.9965579913
0,1,0,0,1,256,2,4096,82349.55532458541
0,1,1,0,0,128,8,256,82454.78440170847
0,0,0,1,0,128,2,256,82558.3455998799
0,0,1,1,0,128,32,1024,82659.9105947372
0,0,1,0,1,256,8,4096,82759.16175524889
0,1,0,0,0,256,2,4096,82855.79294281763
1,1,1,1,0,128,8,4096,82949.51027936203
0,0,1,1,0,64,2,4096,83040.03288253889
0,0,1,1,1,128,32,256,83127.09356634488
0,1,0,1,1,128,2,4096,83210.43950541766
1,0,0,0,0,64,2,4096,83289.83286144235
1,1,1,1,1,64,8,256,83365.05137015719
1,1,1,0,1,128,32,256,83435.88888754579
1,0,0,1,1,128,8,4096,83502.1558938992
0,0,1,0,1,64,32,4096,83563.67995452958
0,0,1,1,1,64,32,256,83620.3061360203
0,0,0,0,1,128,2,1024,83671.89737700162
1,1,0,0,1,64,2,256,83718.33481254913
0,0,1,1,1,256,8,4096,83759.51805141164
0,0,1,1,0,256,2,1024,83795.36540538714
1,0,1,1,1,64,2,1024,83825.81407028045
1,1,1,0,0,64,32,1024,83850.82025798917
1,0,0,1,1,64,32,4096,83870.3592793847
0,0,0,1,1,128,2,256,83884.42557777018
0,0,0,1,0,128,8,4096,83893.03271281763
0,0,1,0,1,256,32,256,83896.21329500592
1,0,0,1,1,64,32,256,83894.01887070025
1,0,0,0,0,64,32,4096,83886.51975813453
1,1,1,0,0,256,2,4096,83873.80483467712
0,0,0,0,1,128,32,1024,83855.98127587973
1,1,0,0,0,256,32,256,83833.17424692804
1,0,1,0,0,64,8,256,83805.52654722928
0,1,0,1,0,256,8,4096,83773.19820898866
0,1,0,0,0,128,8,4096,83736.36605074097
0,0,0,1,1,128,8,1024,83695.22318691602
1,0,1,0,0,128,8,1024,83649.9784946272
1,1,1,1,1,128,8,256,83600.85603898083
0,1,0,0,1,128,8,4096,83548.09445830887
0,1,0,0,1,256,2,256,83491.9463108304
1,0,0,1,0,256,32,256,83432.67738434659
0,1,1,0,1,64,32,256,83370.56597066922
0,1,0,1,1,256,2,4096,83305.9021065755
1,1,0,1,1,128,32,1024,83238.98678316963
0,0,1,1,0,256,32,1024,83170.13112561597
0,1,0,0,0,128,32,4096,83099.65554528729
0,1,1,1,1,64,2,256,83027.88886644767
0,0,0,0,1,256,8,256,82955.16742965854
1,0,0,0,0,256,8,4096,82881.83417416201
0,0,1,1,1,64,32,1024,82808.23770155464
0,1,0,1,1,64,32,256,82734.73132311966
1,0,1,1,1,128,2,256,82661.67209323379
0,1,0,1,1,128,2,1024,82589.41983130776
1,0,0,0,0,256,2,1024,82518.3361347564
0,0,1,0,0,128,32,256,82448.78338552514
0,1,1,1,0,64,2,4096,82381.123752724
1,1,1,1,0,256,8,256,82315.71819393909
0,0,0,0,0,128,8,256,82252.92545780253
0,0,0,0,1,128,2,1024,82193.10109040828
0,0,1,0,1,64,32,256,82136.59644815935
1,0,0,0,0,128,8,1024,82083.75771962454
0,1,1,1,1,128,8,256,82034.92495896864
1,0,1,0,1,128,2,1024,81990.43113349887
0,1,0,1,1,256,2,4096,81950.6011878429
0,1,0,1,0,128,2,256,81915.75112723953
1,1,0,1,1,64,32,4096,81886.18712238262
1,0,1,0,0,256,32,1024,81862.20463821117
1,1,0,0,0,64,2,4096,81844.08758898536
0,0,1,0,0,64,2,4096,81832.10752192776
1,1,0,0,1,64,8,1024,81826.52283164291
1,1,1,1,1,128,32,1024,81827.5780074565
0,0,1,0,1,64,2,256,81835.50291573573
1,0,1,1,0,256,2,4096,81850.51211917013
0,0,0,0,1,128,2,4096,81872.8042349004
0,0,1,1,0,128,2,256,81902.56133328928
1,1,0,1,1,256,8,4096,81939.9483790266
1,0,0,1,0,256,8,4096,81985.11271615603
0,0,0,1,0,256,32,4096,82038.18359850059
0,1,1,1,0,256,8,1024,82099.27176684927
1,0,1,0,0,64,32,1024,82168.4690741479
0,1,1,1,1,128,32,1024,82245.84815981513
0,0,0,1,0,128,8,4096,82331.46217417705
0,1,0,0,1,256,32,256,82425.34455388499
0,0,0,1,0,128,32,256,82527.50884904739
1,0,0,0,0,64,32,1024,82637.94860267195
0,1,0,0,1,64,8,1024,82756.63728287579
0,1,0,0,1,64,2,4096,82883.52826818202
0,0,1,0,0,128,8,256,83018.55488607976
1,1,1,0,0,64,32,1024,83161.63050488195
0,0,1,0,0,256,8,1024,83312.64867877243
1,0,1,1,1,256,2,1024,83471.48334578927
1,1,0,1,0,64,2,256,83637.98907834828
0,0,0,1,1,64,2,4096,83812.00138576707
0,0,0,1,0,256,2,1024,83993.33706810667
0,0,0,0,0,128,2,256,84181.79462050743
0,1,1,0,0,64,2,4096,84377.15468705502
1,0,0,1,0,64,2,4096,84579.18056307474
0,0,0,0,1,256,2,1024,84787.61874461696
1,1,1,0,0,64,32,4096,85002.19952376344
1,0,0,1,0,256,2,4096,85222.6376282546
1,1,1,0,1,256,8,4096,85448.632903812
1,1,0,0,1,128,8,256,85679.87103740788
0,1,0,0,0,64,32,256,85916.02431961549
0,1,0,0,0,64,32,4096,86156.75244406144
1,0,0,1,0,256,32,1024,86401.703341892
1,0,0,0,1,128,32,256,86650.51404906363
0,1,1,1,1,256,32,256,86902.81160416943
0,0,1,1,0,64,2,4096,87158.21397442342
1,1,0,1,1,64,32,256,87416.33100733825
1,1,1,1,0,256,2,4096,87676.76540555464
0,1,0,1,0,64,32,4096,87939.11372220881
0,0,1,1,1,256,2,4096,88202.96737415924
0,0,1,1,1,64,32,1024,88467.91367033834
1,1,0,1,1,128,8,256,88733.536852443
0,0,1,1,0,256,32,4096,88999.41914513793
1,1,0,1,0,64,2,1024,89265.1418129103
1,0,0,1,1,256,8,256,89530.28622068843
0,0,0,0,0,256,8,4096,89794.43489532
0,0,1,1,1,256,32,4096,90057.17258499427
1,0,0,1,0,256,2,256,90318.08731369268
0,0,1,0,0,128,32,4096,90576.77142775792
1,0,0,1,1,256,2,256,90832.82263168786
1,1,0,1,1,64,2,4096,91085.84501028381
1,0,1,0,1,128,32,4096,91335.45003431453
0,0,1,0,0,128,32,4096,91581.25754689825
1,1,0,1,0,64,32,1024,91822.89672785261
0,0,1,1,0,256,32,1024,92060.00703332026
0,0,1,1,0,128,32,256,92292.23910804102
1,1,1,1,0,64,32,1024,92519.25566771526
1,0,0,1,0,128,32,4096,92740.73234898229
1,1,1,0,0,128,8,256,92956.35852462595
0,0,0,0,1,64,8,4096,93165.83808171339
0,0,1,1,1,64,8,256,93368.89016047581
0,1,0,0,1,128,8,256,93565.24985184768
1,0,1,0,0,128,8,256,93754.66885169572
1,1,1,0,1,256,2,4096,93936.91606989119
0,0,0,1,1,128,32,4096,94111.77819250352
0,1,0,0,0,256,32,256,94279.06019552771
0,1,0,1,1,64,32,256,94438.58580869343
0,1,0,0,0,128,8,4096,94590.19792804657
0,0,0,0,1,256,32,1024,94733.7589761391
1,1,0,1,1,128,2,256,94869.15120881375
1,0,0,0,0,64,8,1024,94996.27696772253
1,0,0,1,1,128,32,4096,95115.05887787443
1,1,1,0,0,128,2,1024,95225.4399896661
0,0,1,1,0,64,8,1024,95327.38386500966
1,0,1,1,1,256,32,4096,95420.87460733391
1,0,0,0,0,128,32,256,95505.91683539814
1,1,1,1,1,64,2,4096,95582.53560102076
0,0,1,1,1,256,2,1024,95650.77625098925
0,0,1,0,0,128,2,1024,95710.70423357992
1,0,0,0,0,128,8,4096,95762.40485027869
0,1,0,1,0,256,32,4096,95805.9829534541
1,0,1,1,1,256,32,256,95841.56259089246
1,1,1,0,1,256,32,256,95869.28659826066
1,1,1,0,0,256,8,4096,95889.31614071583
0,1,0,0,0,128,8,4096,95901.83020502959
1,0,1,1,0,64,32,4096,95907.02504374104
1,1,0,1,1,256,32,1024,95905.11357299352
1,0,0,0,0,64,8,4096,95896.32472584615
0,1,1,1,1,256,8,4096,95880.90276298292
0,0,0,0,1,256,32,1024,95859.10654286704
1,0,0,0,0,128,8,4096,95831.20875350705
0,0,0,1,0,128,2,256,95797.49510811499
1,1,0,0,0,64,8,1024,95758.26350704202
1,1,0,0,1,256,32,1024,95713.82316847528
1,0,1,1,1,64,32,4096,95664.49373047227
0,0,1,0,1,256,2,256,95610.60432699055
0,1,1,1,0,64,2,256,95552.49264064699
0,0,0,0,0,64,2,4096,95490.5039350073
0,1,1,1,1,64,2,1024,95424.99006926466
1,0,1,1,0,64,32,1024,95356.30849821541
1,0,1,1,0,128,32,4096,95284.82126048132
0,1,1,0,1,256,8,256,95210.89395795758
1,0,0,1,0,128,2,256,95134.89472948994
0,0,1,0,1,128,32,4096,95057.19322179492
1,0,1,1,1,64,32,1024,94978.15956064274
0,0,1,0,0,128,32,1024,94898.16332531473
0,1,0,0,0,256,8,4096,94817.57252933353
1,0,0,1,0,256,2,4096,94736.75261043804
1,0,0,1,1,64,32,256,94656.0654327427
0,0,1,0,0,128,2,1024,94575.86830397659
